RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,Home_values Average_2020,Home_values Average_2021,Home_values Average_2022,Home_values Average_2023,Rental_rates Average_2020,Rental_rates Average_2021,Rental_rates Average_2022,Rental_rates Average_2023
59037,2286,3103,zip,NH,NH,Manchester,"Manchester-Nashua, NH","$298,897.13","$333,868.46","$360,406.30","$367,682.61",$nan,$nan,$nan,"$1,647.82"
59038,2992,3104,zip,NH,NH,Manchester,"Manchester-Nashua, NH","$346,613.80","$389,798.75","$425,396.96","$434,460.98",$nan,$nan,"$1,652.29","$1,747.44"
59040,7959,3106,zip,NH,NH,Hooksett,"Concord, NH","$384,294.64","$437,826.79","$490,656.54","$504,123.98",,,,
59043,9804,3109,zip,NH,NH,Manchester,"Manchester-Nashua, NH","$349,102.03","$383,824.22","$409,675.67","$417,352.83",,,,
59044,5352,3110,zip,NH,NH,Bedford,"Manchester-Nashua, NH","$548,985.27","$614,318.42","$671,743.77","$675,417.21",$nan,$nan,$nan,"$2,390.70"
59046,30040,3215,zip,NH,NH,Waterville Valley,"Lebanon, NH-VT","$632,458.17","$785,575.50","$978,179.40","$983,280.45",,,,
59047,17098,3216,zip,NH,NH,Andover,"Concord, NH","$278,601.17","$323,718.71","$372,172.23","$386,576.09",,,,
59048,18450,3217,zip,NH,NH,Ashland,"Lebanon, NH-VT","$231,401.19","$281,750.12","$339,128.98","$342,727.08",,,,
59049,22190,3218,zip,NH,NH,Barnstead,"Laconia, NH","$272,993.20","$328,589.89","$387,270.52","$388,904.17",,,,
59050,11256,3220,zip,NH,NH,Belmont,"Laconia, NH","$264,891.67","$323,957.65","$372,583.48","$378,504.58",,,,
59051,17809,3221,zip,NH,NH,Newbury,"Concord, NH","$268,026.74","$333,429.11","$387,282.34","$392,612.06",,,,
59052,12471,3222,zip,NH,NH,Bristol,"Lebanon, NH-VT","$245,093.60","$300,397.30","$362,343.22","$369,462.99",,,,
59053,15166,3223,zip,NH,NH,Campton,"Lebanon, NH-VT","$255,581.26","$310,261.71","$371,485.04","$376,733.39",,,,
59054,17573,3224,zip,NH,NH,Canterbury,"Concord, NH","$333,928.40","$378,845.37","$429,684.36","$436,670.09",,,,
59055,15198,3225,zip,NH,NH,Barnstead,"Laconia, NH","$267,570.91","$317,744.59","$367,727.68","$372,404.21",,,,
59056,24988,3226,zip,NH,NH,Center Harbor,"Laconia, NH","$384,168.73","$473,819.56","$554,653.88","$568,327.95",,,,
59057,22172,3227,zip,NH,NH,Sandwich,,"$329,908.84","$393,512.90","$469,391.91","$483,020.70",,,,
59058,12319,3229,zip,NH,NH,Hopkinton,"Concord, NH","$356,164.40","$417,344.23","$467,639.62","$473,950.61",,,,
59059,21583,3230,zip,NH,NH,Danbury,"Concord, NH","$209,142.55","$248,310.12","$289,202.36","$298,275.66",,,,
59062,13521,3234,zip,NH,NH,Epsom,"Concord, NH","$316,571.89","$370,095.71","$415,489.54","$421,459.36",,,,
59063,10364,3235,zip,NH,NH,Franklin,"Concord, NH","$224,804.48","$264,889.45","$298,109.87","$306,164.10",,,,
59064,16843,3237,zip,NH,NH,Gilmanton,"Laconia, NH","$264,694.66","$318,442.66","$368,073.94","$369,387.34",,,,
59066,23997,3240,zip,NH,NH,Grafton,"Lebanon, NH-VT","$178,444.78","$219,120.60","$276,916.52","$285,753.21",,,,
59067,24869,3241,zip,NH,NH,Hebron,"Lebanon, NH-VT","$318,373.66","$393,112.47","$472,176.65","$478,897.30",,,,
59068,12736,3242,zip,NH,NH,Henniker,"Concord, NH","$294,339.71","$341,474.18","$395,103.22","$409,769.99",,,,
59069,25018,3243,zip,NH,NH,Hill,"Concord, NH","$236,892.07","$278,310.23","$320,669.26","$327,858.99",,,,
59070,10891,3244,zip,NH,NH,Hillsborough,"Manchester-Nashua, NH","$238,867.20","$287,840.31","$328,525.13","$334,611.56",,,,
59071,18573,3245,zip,NH,NH,Holderness,"Lebanon, NH-VT","$385,886.15","$472,259.23","$573,709.50","$576,709.26",,,,
59072,7238,3246,zip,NH,NH,Laconia,"Laconia, NH","$265,005.97","$324,999.90","$380,230.09","$382,608.63",,,,
59074,11194,3249,zip,NH,NH,Gilford,"Laconia, NH","$331,537.40","$412,685.82","$484,580.80","$486,071.93",,,,
59075,20021,3251,zip,NH,NH,Lincoln,"Lebanon, NH-VT","$293,121.74","$376,653.95","$456,949.73","$462,259.47",,,,
59077,11885,3253,zip,NH,NH,Meredith,"Laconia, NH","$421,261.40","$535,772.46","$631,923.97","$636,289.83",,,,
59078,13135,3254,zip,NH,NH,Moultonborough,,"$427,011.34","$528,673.69","$633,761.54","$635,169.35",,,,
59079,18798,3255,zip,NH,NH,Newbury,"Concord, NH","$365,570.04","$431,804.94","$493,812.04","$504,235.54",,,,
59080,16907,3256,zip,NH,NH,New Hampton,"Laconia, NH","$282,161.98","$333,896.26","$387,962.08","$398,948.26",,,,
59081,14069,3257,zip,NH,NH,New London,"Concord, NH","$455,679.14","$544,008.75","$613,445.38","$615,590.38",,,,
59082,16941,3258,zip,NH,NH,Chichester,"Concord, NH","$350,860.67","$403,961.07","$446,127.28","$450,604.85",,,,
59083,28663,3259,zip,NH,NH,Sandwich,,"$303,726.23","$353,922.69","$418,312.01","$437,391.69",,,,
59085,13817,3261,zip,NH,NH,Northwood,"Boston-Cambridge-Newton, MA-NH","$298,091.50","$364,772.21","$417,027.07","$419,707.08",,,,
59086,22620,3262,zip,NH,NH,Woodstock,"Lebanon, NH-VT","$237,864.30","$305,921.53","$374,604.64","$381,676.99",,,,
59087,14283,3263,zip,NH,NH,Pittsfield,"Concord, NH","$237,735.02","$294,334.74","$338,623.27","$345,051.67",,,,
59088,11307,3264,zip,NH,NH,Plymouth,"Lebanon, NH-VT","$223,759.22","$266,232.02","$316,631.17","$325,947.11",,,,
59089,19233,3266,zip,NH,NH,Rumney,"Lebanon, NH-VT","$189,348.40","$232,316.06","$284,779.18","$291,675.75",,,,
59090,22572,3268,zip,NH,NH,Salisbury,"Concord, NH","$287,250.33","$333,409.30","$376,431.11","$381,196.44",,,,
59091,15942,3269,zip,NH,NH,Sanbornton,"Laconia, NH","$319,969.85","$383,149.94","$442,117.28","$450,984.78",,,,
59095,8659,3275,zip,NH,NH,Pembroke,"Concord, NH","$298,497.85","$342,269.37","$375,639.28","$384,697.29",,,,
59096,10357,3276,zip,NH,NH,Northfield,"Concord, NH","$256,344.20","$303,801.12","$347,248.04","$357,317.05",,,,
59097,15422,3278,zip,NH,NH,Warner,"Concord, NH","$276,780.55","$327,636.59","$371,277.92","$377,659.16",,,,
59098,24678,3279,zip,NH,NH,Warren,"Lebanon, NH-VT","$155,114.79","$189,055.75","$231,410.00","$234,778.98",,,,
59099,23062,3280,zip,NH,NH,Washington,"Lebanon, NH-VT","$228,174.37","$277,245.94","$324,150.37","$338,137.40",,,,
59100,10223,3281,zip,NH,NH,Weare,"Manchester-Nashua, NH","$331,517.24","$380,717.04","$423,337.17","$431,089.48",,,,
59101,23105,3282,zip,NH,NH,Wentworth,"Lebanon, NH-VT","$201,029.19","$242,849.80","$294,646.45","$302,139.03",,,,
59102,24317,3284,zip,NH,NH,Springfield,"Lebanon, NH-VT","$290,789.75","$360,814.92","$422,581.53","$420,734.38",,,,
399514,16865,3285,zip,NH,NH,Thornton,"Lebanon, NH-VT","$255,124.34","$312,608.96","$380,982.08","$389,275.16",,,,
59103,20215,3287,zip,NH,NH,Wilmot,"Concord, NH","$309,193.65","$383,862.76","$437,597.45","$444,818.76",,,,
59105,13138,3290,zip,NH,NH,Nottingham,"Boston-Cambridge-Newton, MA-NH","$389,979.85","$459,147.71","$515,444.01","$524,574.90",,,,
59110,2832,3301,zip,NH,NH,Concord,"Concord, NH","$312,262.03","$358,876.96","$396,608.20","$404,517.54",$nan,$nan,$nan,"$1,577.93"
59112,7697,3303,zip,NH,NH,Boscawen,"Concord, NH","$279,523.29","$325,061.10","$364,050.74","$371,671.45",$nan,$nan,$nan,"$1,600.00"
59113,10634,3304,zip,NH,NH,Bow,"Concord, NH","$415,902.75","$469,989.58","$516,513.69","$522,917.41",,,,
59115,12642,3307,zip,NH,NH,Loudon,"Concord, NH","$324,867.58","$368,357.09","$416,585.91","$425,255.83",,,,
59116,5038,3431,zip,NH,NH,Keene,"Keene, NH","$213,344.53","$246,064.86","$286,660.80","$301,262.32",$nan,$nan,"$1,514.45","$1,511.71"
59118,16983,3440,zip,NH,NH,Antrim,"Manchester-Nashua, NH","$253,479.97","$296,226.71","$331,629.31","$337,915.43",,,,
59119,29676,3441,zip,NH,NH,Winchester,"Keene, NH","$163,920.83","$201,138.03","$231,015.87","$238,188.38",,,,
59120,21421,3442,zip,NH,NH,Bennington,"Manchester-Nashua, NH","$249,502.32","$289,397.53","$322,470.95","$328,994.84",,,,
59121,25235,3443,zip,NH,NH,Chesterfield,"Keene, NH","$275,879.94","$314,924.79","$367,260.37","$382,261.23",,,,
59122,20526,3444,zip,NH,NH,Dublin,"Keene, NH","$325,798.53","$381,066.09","$440,721.51","$452,355.66",,,,
59123,27114,3445,zip,NH,NH,Sullivan,"Keene, NH","$251,681.86","$287,773.88","$317,857.05","$324,324.44",,,,
59124,11499,3446,zip,NH,NH,Swanzey,"Keene, NH","$253,077.17","$289,836.53","$325,702.93","$333,986.21",,,,
59125,17909,3447,zip,NH,NH,Fitzwilliam,"Keene, NH","$231,348.69","$271,044.93","$314,776.10","$327,530.21",,,,
59126,24552,3448,zip,NH,NH,Gilsum,"Keene, NH","$206,234.60","$243,129.51","$283,093.02","$290,601.04",,,,
59127,19884,3449,zip,NH,NH,Hancock,"Manchester-Nashua, NH","$349,257.05","$396,354.37","$454,112.90","$467,311.52",,,,
59128,23629,3450,zip,NH,NH,Harrisville,"Keene, NH","$338,576.44","$378,246.40","$428,282.34","$435,363.12",,,,
59129,13976,3451,zip,NH,NH,Hinsdale,"Keene, NH","$181,058.50","$208,057.48","$239,476.79","$250,071.68",,,,
59130,13066,3452,zip,NH,NH,Jaffrey,"Keene, NH","$255,134.47","$305,597.72","$341,471.67","$352,119.11",,,,
59131,17223,3455,zip,NH,NH,Marlborough,"Keene, NH","$228,896.87","$259,129.05","$295,094.85","$309,859.04",,,,
59132,26213,3456,zip,NH,NH,Marlow,"Keene, NH","$208,262.34","$243,161.67","$285,063.44","$290,765.36",,,,
59133,25240,3457,zip,NH,NH,Nelson,"Keene, NH","$303,524.97","$353,963.96","$406,373.09","$421,485.08",,,,
59134,11446,3458,zip,NH,NH,Peterborough,"Manchester-Nashua, NH","$294,525.92","$344,074.56","$393,846.82","$410,571.41",,,,
59135,11917,3461,zip,NH,NH,Rindge,"Keene, NH","$290,165.15","$353,264.39","$401,010.22","$406,545.90",,,,
59136,22282,3462,zip,NH,NH,Chesterfield,"Keene, NH","$330,383.62","$376,067.27","$423,364.27","$430,930.59",,,,
59137,23965,3464,zip,NH,NH,Stoddard,"Keene, NH","$257,172.67","$303,681.21","$340,190.05","$351,964.29",,,,
59138,19050,3465,zip,NH,NH,Troy,"Keene, NH","$193,828.50","$228,425.49","$263,942.46","$276,958.31",,,,
59139,20347,3466,zip,NH,NH,West Chesterfield,"Keene, NH","$293,189.20","$327,557.52","$367,812.95","$378,921.82",,,,
59140,18991,3467,zip,NH,NH,Westmoreland,"Keene, NH","$296,477.30","$332,115.49","$375,060.02","$387,300.30",,,,
59143,14150,3470,zip,NH,NH,Winchester,"Keene, NH","$196,786.67","$233,508.71","$271,852.41","$282,544.74",,,,
59144,12332,3561,zip,NH,NH,Littleton,"Lebanon, NH-VT","$217,304.21","$255,850.16","$299,403.81","$307,208.52",,,,
59145,9909,3570,zip,NH,NH,Berlin,"Berlin, NH","$98,344.98","$123,631.51","$154,725.05","$164,454.55",,,,
59146,19674,3574,zip,NH,NH,Bethlehem,"Lebanon, NH-VT","$198,031.11","$241,922.33","$298,106.38","$305,408.96",,,,
59148,15289,3576,zip,NH,NH,Colebrook,"Berlin, NH","$133,652.37","$161,446.31","$198,785.58","$209,142.11",,,,
59149,29160,3579,zip,NH,NH,Errol,"Berlin, NH","$174,843.86","$211,777.99","$256,489.93","$267,454.81",,,,
59150,24282,3580,zip,NH,NH,Franconia,"Lebanon, NH-VT","$355,161.41","$440,475.40","$536,460.94","$544,329.07",,,,
59151,16349,3581,zip,NH,NH,Gorham,"Berlin, NH","$151,120.83","$181,483.44","$218,653.79","$227,313.73",,,,
59152,18427,3582,zip,NH,NH,Groveton,"Berlin, NH","$113,222.50","$139,135.81","$168,417.59","$180,241.98",,,,
59153,22407,3583,zip,NH,NH,Low and Burbanks,"Berlin, NH","$222,594.22","$263,716.05","$318,273.82","$328,749.25",,,,
59154,15961,3584,zip,NH,NH,Lancaster,"Berlin, NH","$173,387.30","$209,765.31","$252,324.09","$259,683.76",,,,
59155,16478,3585,zip,NH,NH,Lisbon,"Lebanon, NH-VT","$174,921.94","$215,501.57","$267,114.84","$273,129.38",,,,
59156,26139,3586,zip,NH,NH,Sugar Hill,"Lebanon, NH-VT","$358,303.84","$441,040.33","$540,712.70","$556,646.16",,,,
59157,22318,3588,zip,NH,NH,Milan,"Berlin, NH","$153,361.58","$196,524.44","$242,279.30","$255,391.31",,,,
59159,22680,3590,zip,NH,NH,Stratford,"Berlin, NH","$105,257.93","$136,375.75","$174,899.93","$180,501.90",,,,
59160,22954,3592,zip,NH,NH,Pittsburg,"Berlin, NH","$167,175.53","$204,807.17","$247,150.00","$252,289.30",,,,
59161,28911,3593,zip,NH,NH,Randolph,"Berlin, NH","$263,061.36","$307,641.43","$360,672.54","$372,460.13",,,,
59164,15008,3598,zip,NH,NH,Whitefield,"Berlin, NH","$193,751.88","$236,875.29","$292,166.42","$296,843.30",,,,
59165,29385,3601,zip,NH,NH,Acworth,"Lebanon, NH-VT","$197,667.86","$245,628.48","$304,728.20","$312,054.13",,,,
59166,17169,3602,zip,NH,NH,Alstead,"Keene, NH","$224,158.52","$268,093.62","$314,236.20","$325,180.91",,,,
59167,13350,3603,zip,NH,NH,Charlestown,"Lebanon, NH-VT","$180,291.73","$207,676.12","$244,465.40","$256,987.63",,,,
59169,25029,3605,zip,NH,NH,Lempster,"Lebanon, NH-VT","$190,369.49","$237,863.01","$288,501.11","$288,455.94",,,,
59170,27706,3607,zip,NH,NH,Acworth,"Lebanon, NH-VT","$184,303.46","$221,062.05","$253,216.32","$260,305.42",,,,
59171,15570,3608,zip,NH,NH,Walpole,"Keene, NH","$301,272.34","$346,301.37","$392,110.15","$404,231.10",,,,
59172,29635,3609,zip,NH,NH,Walpole,"Keene, NH","$174,435.14","$194,101.36","$218,669.16","$228,518.98",,,,
59173,25854,3740,zip,NH,NH,Bath,"Lebanon, NH-VT","$202,490.05","$236,038.15","$286,815.60","$295,905.94",,,,
59174,14163,3741,zip,NH,NH,Canaan,"Lebanon, NH-VT","$223,904.97","$261,471.92","$314,160.72","$329,239.19",,,,
59175,8232,3743,zip,NH,NH,Claremont,"Lebanon, NH-VT","$157,203.01","$183,232.05","$217,552.91","$231,406.89",$nan,$nan,$nan,"$1,413.79"
59176,19272,3745,zip,NH,NH,Cornish,"Lebanon, NH-VT","$279,248.07","$332,619.01","$385,497.55","$388,844.35",,,,
59178,13940,3748,zip,NH,NH,Enfield,"Lebanon, NH-VT","$276,256.16","$335,087.47","$392,389.95","$395,272.98",,,,
59180,24973,3750,zip,NH,NH,Hanover,"Lebanon, NH-VT","$615,626.44","$733,615.35","$882,998.46","$930,994.88",,,,
59182,23620,3752,zip,NH,NH,Goshen,"Lebanon, NH-VT","$198,954.06","$244,480.32","$284,977.93","$299,625.72",,,,
59183,16146,3753,zip,NH,NH,Grantham,"Lebanon, NH-VT","$329,557.51","$397,819.85","$455,490.55","$458,394.54",,,,
59185,9592,3755,zip,NH,NH,Hanover,"Lebanon, NH-VT","$707,935.12","$805,972.22","$942,671.97","$975,052.26",,,,
59187,29712,3765,zip,NH,NH,Haverhill,"Lebanon, NH-VT","$162,193.82","$193,786.93","$239,410.19","$253,259.64",,,,
59188,9633,3766,zip,NH,NH,Lebanon,"Lebanon, NH-VT","$306,801.83","$352,492.13","$403,701.72","$411,872.29",$nan,$nan,$nan,"$1,833.58"
59189,20113,3768,zip,NH,NH,Lyme,"Lebanon, NH-VT","$465,100.23","$554,806.72","$666,274.45","$676,064.25",,,,
59191,29785,3770,zip,NH,NH,Plainfield,"Lebanon, NH-VT","$343,113.51","$405,869.28","$465,653.15","$467,290.24",,,,
59192,26618,3771,zip,NH,NH,Monroe,"Lebanon, NH-VT","$237,559.93","$267,021.55","$314,243.36","$321,727.77",,,,
59193,11170,3773,zip,NH,NH,Newport,"Lebanon, NH-VT","$191,747.81","$230,375.63","$271,569.29","$282,662.60",,,,
59194,17417,3774,zip,NH,NH,Haverhill,"Lebanon, NH-VT","$191,556.51","$220,041.69","$271,374.82","$282,902.38",,,,
59195,21136,3777,zip,NH,NH,Orford,"Lebanon, NH-VT","$244,896.73","$303,735.34","$379,884.95","$385,961.68",,,,
59196,25749,3779,zip,NH,NH,Piermont,"Lebanon, NH-VT","$210,766.03","$243,969.52","$296,324.94","$308,462.32",,,,
59197,25008,3780,zip,NH,NH,Haverhill,"Lebanon, NH-VT","$190,021.25","$221,240.26","$269,445.10","$276,459.14",,,,
59198,17112,3781,zip,NH,NH,Plainfield,"Lebanon, NH-VT","$334,550.97","$391,807.61","$446,214.53","$446,467.94",,,,
59199,15611,3782,zip,NH,NH,Sunapee,"Lebanon, NH-VT","$378,956.70","$474,924.61","$556,475.69","$562,720.23",,,,
59200,14779,3784,zip,NH,NH,Lebanon,"Lebanon, NH-VT","$304,053.63","$345,915.98","$399,220.52","$415,011.15",,,,
59201,19851,3785,zip,NH,NH,Benton,"Lebanon, NH-VT","$145,308.03","$189,616.11","$244,638.30","$256,058.20",,,,
59202,5546,3801,zip,NH,NH,Portsmouth,"Boston-Cambridge-Newton, MA-NH","$568,757.85","$637,850.54","$711,743.83","$722,738.56",$nan,$nan,"$2,368.84","$2,432.71"
59207,15062,3809,zip,NH,NH,Alton,"Laconia, NH","$320,098.14","$384,169.31","$449,864.83","$451,047.87",,,,
59208,18070,3810,zip,NH,NH,Alton,"Laconia, NH","$391,222.39","$476,447.71","$576,023.04","$587,347.99",,,,
59209,11469,3811,zip,NH,NH,Atkinson,"Boston-Cambridge-Newton, MA-NH","$475,822.36","$528,366.42","$573,237.31","$586,855.31",,,,
59210,23915,3812,zip,NH,NH,Hart'S Location,,"$302,741.45","$377,175.03","$443,371.16","$452,852.87",,,,
59211,15494,3813,zip,NH,NH,Conway,,"$256,067.86","$307,884.28","$360,165.20","$372,896.15",,,,
59212,19528,3814,zip,NH,NH,Ossipee,,"$249,254.04","$303,494.66","$357,686.91","$370,002.53",,,,
59214,19929,3816,zip,NH,NH,Tuftonboro,,"$319,987.59","$395,602.93","$454,985.93","$463,366.16",,,,
59215,29379,3817,zip,NH,NH,Tamworth,,"$188,365.51","$227,131.28","$265,866.98","$281,973.23",,,,
59216,14567,3818,zip,NH,NH,Albany,,"$252,326.90","$313,684.27","$371,553.92","$382,043.97",,,,
59217,14329,3819,zip,NH,NH,Danville,"Boston-Cambridge-Newton, MA-NH","$402,559.23","$454,698.62","$499,224.11","$506,251.93",,,,
59218,3060,3820,zip,NH,NH,Dover,"Boston-Cambridge-Newton, MA-NH","$362,691.50","$413,856.04","$461,200.66","$472,686.31",$nan,"$1,688.25","$1,927.00","$2,057.28"
59221,18300,3823,zip,NH,NH,Madbury,"Boston-Cambridge-Newton, MA-NH","$470,946.58","$555,077.51","$611,895.52","$619,059.28",,,,
59222,7610,3824,zip,NH,NH,Durham,"Boston-Cambridge-Newton, MA-NH","$452,185.51","$520,182.53","$577,721.82","$591,176.30",,,,
59223,10130,3825,zip,NH,NH,Barrington,"Boston-Cambridge-Newton, MA-NH","$354,271.25","$404,095.62","$453,398.77","$460,972.93",,,,
59224,16877,3826,zip,NH,NH,East Hampstead,"Boston-Cambridge-Newton, MA-NH","$428,616.92","$503,257.38","$545,165.68","$544,406.54",,,,
59225,15778,3827,zip,NH,NH,East Kingston,"Boston-Cambridge-Newton, MA-NH","$489,098.60","$553,742.10","$614,158.12","$624,184.91",,,,
59226,21567,3830,zip,NH,NH,Wakefield,,"$299,977.94","$364,709.54","$413,820.47","$427,252.66",,,,
59227,39809,3832,zip,NH,NH,Eaton,,"$300,754.53","$377,834.31","$461,969.66","$471,932.49",,,,
59228,5511,3833,zip,NH,NH,Exeter,"Boston-Cambridge-Newton, MA-NH","$477,673.94","$537,985.86","$594,550.77","$603,529.78",,,,
59229,11696,3835,zip,NH,NH,Farmington,"Boston-Cambridge-Newton, MA-NH","$251,102.28","$290,007.79","$326,713.78","$336,808.89",,,,
59230,20354,3836,zip,NH,NH,Freedom,,"$316,326.07","$404,406.37","$458,560.07","$455,298.61",,,,
59231,22431,3837,zip,NH,NH,Gilmanton,"Laconia, NH","$308,272.12","$361,225.39","$412,041.77","$415,250.88",,,,
59232,29855,3838,zip,NH,NH,Bartlett,,"$406,481.75","$501,314.24","$594,955.31","$611,349.85",,,,
59233,14995,3839,zip,NH,NH,Rochester,"Boston-Cambridge-Newton, MA-NH","$292,323.82","$329,705.70","$366,380.29","$376,295.14",,,,
59234,14450,3840,zip,NH,NH,Greenland,"Boston-Cambridge-Newton, MA-NH","$545,272.49","$625,361.38","$709,018.69","$726,864.61",,,,
59235,11907,3841,zip,NH,NH,Hampstead,"Boston-Cambridge-Newton, MA-NH","$411,499.22","$510,157.51","$562,006.56","$571,131.99",,,,
59236,7740,3842,zip,NH,NH,Hampton,"Boston-Cambridge-Newton, MA-NH","$455,988.50","$530,806.11","$597,024.53","$612,758.14",,,,
59238,17898,3844,zip,NH,NH,Hampton Falls,"Boston-Cambridge-Newton, MA-NH","$564,566.51","$630,505.05","$714,193.80","$741,537.62",,,,
59239,22026,3845,zip,NH,NH,Bartlett,,"$286,364.44","$351,365.63","$410,893.74","$435,304.34",,,,
59240,18830,3846,zip,NH,NH,Jackson,,"$390,358.69","$493,323.85","$570,599.12","$575,376.11",,,,
59242,12180,3848,zip,NH,NH,Kingston,"Boston-Cambridge-Newton, MA-NH","$394,843.75","$441,813.17","$485,570.56","$497,162.91",,,,
59243,20546,3849,zip,NH,NH,Madison,,"$271,272.60","$336,009.85","$392,535.58","$402,517.15",,,,
59245,14528,3851,zip,NH,NH,Milton,"Boston-Cambridge-Newton, MA-NH","$274,876.06","$321,222.92","$366,433.53","$377,384.97",,,,
59246,27994,3852,zip,NH,NH,Milton,"Boston-Cambridge-Newton, MA-NH","$252,743.19","$300,446.03","$343,564.57","$354,814.39",,,,
59247,27212,3853,zip,NH,NH,Tuftonboro,,"$510,440.73","$633,777.59","$714,837.58","$723,531.46",,,,
59248,29431,3854,zip,NH,NH,New Castle,"Boston-Cambridge-Newton, MA-NH","$1,330,183.88","$1,505,435.44","$1,769,321.99","$1,821,215.30",,,,
59249,16883,3855,zip,NH,NH,New Durham,"Boston-Cambridge-Newton, MA-NH","$307,450.16","$369,487.48","$427,091.62","$431,946.21",,,,
59250,18754,3856,zip,NH,NH,Newfields,"Boston-Cambridge-Newton, MA-NH","$578,437.89","$647,688.55","$715,383.68","$711,168.60",,,,
59251,10125,3857,zip,NH,NH,Newmarket,"Boston-Cambridge-Newton, MA-NH","$381,129.94","$442,951.71","$490,731.24","$500,889.79",,,,
59252,13567,3858,zip,NH,NH,Newton,"Boston-Cambridge-Newton, MA-NH","$392,117.74","$452,527.00","$496,280.97","$502,131.72",,,,
59254,13649,3860,zip,NH,NH,Conway,,"$289,497.37","$358,345.04","$417,040.50","$436,328.52",,,,
399515,13905,3861,zip,NH,NH,Lee,"Boston-Cambridge-Newton, MA-NH","$393,345.94","$454,344.73","$516,697.57","$525,542.01",,,,
59255,14050,3862,zip,NH,NH,North Hampton,"Boston-Cambridge-Newton, MA-NH","$581,172.98","$664,954.74","$752,839.88","$763,335.44",,,,
59256,17441,3864,zip,NH,NH,Ossipee,,"$224,603.30","$275,883.21","$329,433.77","$341,501.92",,,,
59257,10984,3865,zip,NH,NH,Plaistow,"Boston-Cambridge-Newton, MA-NH","$404,922.04","$455,934.42","$491,831.29","$500,060.87",,,,
59259,5761,3867,zip,NH,NH,Rochester,"Boston-Cambridge-Newton, MA-NH","$259,632.45","$299,281.99","$337,299.21","$347,337.87",$nan,$nan,$nan,"$1,900.00"
59260,11235,3868,zip,NH,NH,Rochester,"Boston-Cambridge-Newton, MA-NH","$263,600.91","$301,000.08","$336,560.62","$347,092.06",,,,
59261,17397,3869,zip,NH,NH,Rollinsford,"Boston-Cambridge-Newton, MA-NH","$351,816.83","$390,556.33","$422,099.99","$426,880.23",,,,
59262,16607,3870,zip,NH,NH,Rye,"Boston-Cambridge-Newton, MA-NH","$840,077.30","$956,285.72","$1,098,281.96","$1,106,750.33",,,,
59263,29139,3871,zip,NH,NH,Rye Beach,"Boston-Cambridge-Newton, MA-NH",$nan,$nan,"$2,044,562.45","$2,170,050.75",,,,
